,Released,Title,Source,Production Budget,Opening Weekend Revenue,Domestic Box Office,Infl. Adj. Dom. Box Office,International Box Office,Worldwide Box Office,ratings,awards,rated,runtime,genere,metascore,imdbRating,imdbVotes,imdbID,nominations,trailer ids,max viewcount,Infl. Adj. Production Budget,Infl. Adj. International Box Office,Infl. Adj. Worldwide Box Office,Infl. Adj. Opening Weekend Revenue,Genre,release_year,release_month
1465,2014-05-30 00:00:00+00:00,A Million Ways to Die in The West,Original Screenplay,40000000,16797385,42720965,47636226,44057592,86778557,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",6 nominations.,R,116,"Comedy, Western",44,6.1,164516,tt2557490,6,['KniKvVxaM1o'],1886023,44602200,49126638,96762864,18730008,,2014,5
1466,2014-10-17 00:00:00+00:00,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,18000000,424397,42340598,46590736,60874496,103215094,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '87/100'}]",Won 4 Oscars. Another 191 wins & 280 nominations.,R,119,"Comedy, Drama",87,7.7,543527,tt2562232,280,['uJfLoE6hanc'],14531625,19806835,66985061,113575797,466997,,2014,10
1467,2014-09-12 00:00:00+00:00,Dolphin Tale 2,Original Screenplay,36000000,15873397,42024533,46859663,15800000,57824533,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",3 nominations.,PG,107,"Drama, Family",58,6.4,7872,tt2978462,3,['gMDymk_gx3A'],2061541,40141977,17617868,64477531,17699709,Family,2014,9
1468,2014-08-15 00:00:00+00:00,The Expendables 3,Original Screenplay,100000000,15879645,39322544,43846794,170138834,209461378,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",2 wins & 5 nominations.,PG-13,126,"Action, Adventure, Thriller",35,6.1,161029,tt2333784,5,"['KATn_m-AX9I', '5bPJrbzjLls', 'JMaMGWWiYSg']",2739798,111505486,189714134,233560928,17706675,Action,2014,8
1469,2014-07-18 00:00:00+00:00,Sex Tape,Original Screenplay,40000000,14608152,38543473,42978092,87526036,126069509,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",2 wins & 3 nominations.,R,94,"Comedy, Romance",36,5.1,103215,tt1956620,3,['sxl4aOyHSwo'],18199209,44602199,97596343,140574435,16288892,Comedy,2014,7
1470,2014-12-03 00:00:00+00:00,Wild,Based on Factual Book/Article,15000000,606810,37880356,41614908,14580187,52460543,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",Nominated for 2 Oscars. Another 11 wins & 67 nominations.,R,115,"Biography, Drama",76,7.1,114200,tt2305051,67,['xOPl8gKdmYE'],636555,16478821,16017619,57632527,666634,Drama,2014,12
1471,2014-05-16 00:00:00+00:00,Million Dollar Arm,Original Screenplay,25000000,10515659,36447959,40641477,2769953,39217912,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",1 win & 2 nominations.,PG,124,"Biography, Drama, Sport",56,7,41770,tt1647668,2,['lEtNIoPxcq8'],2345763,27876373,3088649,43730126,11725537,Drama,2014,5
1472,2014-11-07 00:00:00+00:00,The Theory of Everything,Based on Factual Book/Article,15000000,208763,35893537,39640799,87434155,123327692,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",Won 1 Oscar. Another 24 wins & 123 nominations.,PG-13,123,"Biography, Drama, Romance",72,7.7,374654,tt2980516,123,"['Salz7uGp72c', '8RHU0X5CYpU', 'hpHwdcKDRfI', '6NEtaNmTgwE', '74Cl_KOO-sE']",20804837,16565990,96562224,136203023,230557,Drama,2014,11
1473,2014-09-19 00:00:00+00:00,This is Where I Leave You,Based on Fiction Book/Short Story,20000000,11558149,34296320,38242277,7000000,41296320,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",1 nomination.,R,103,"Comedy, Drama",44,6.6,67585,tt1371150,0,['fH0cEP0mvlU'],8617154,22301096,7805383,46047660,12887969,,2014,9
1474,2014-12-10 00:00:00+00:00,The Gambler,Remake,25000000,0,33680992,37347238,5037039,38718031,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",1 win & 3 nominations.,R,111,"Crime, Drama, Thriller",55,6,61770,tt2039393,3,"['Y5gPQXbFs9Y', 'NiiaoUnkMvQ']",6597998,27721301,5585331,42932569,0,Drama,2014,12
1475,2014-02-21 00:00:00+00:00,3 Days to Kill,Original Screenplay,28000000,12242218,30697999,34229960,8261901,38959900,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",,PG-13,117,"Action, Drama, Thriller",40,6.2,83701,tt2172934,0,"['iVLRDwLv3kg', 'ZGo9rJEUd24']",523905,31221542,9212474,43442434,13650747,Action,2014,2
1476,2014-07-02 00:00:00+00:00,Deliver Us from Evil,Based on Factual Book/Article,30000000,9740471,30577122,34095168,57379496,87956618,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",2 wins & 4 nominations.,R,118,"Horror, Mystery, Thriller",40,6.2,66252,tt2377322,4,"['F1KY_pMBVXQ', '2RR42oZX3-U', 'j1SDtKoTkzc']",3825702,33451645,63981284,98076452,10861159,Crime,2014,7
1477,2014-08-01 00:00:00+00:00,Get on Up,Based on Real Life Events,30000000,13585915,30569935,34087160,2769933,33339868,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",5 wins & 18 nominations.,PG-13,139,"Biography, Drama, Music",71,6.9,19461,tt2473602,18,"['0F_pxMmOG4I', 'x-rZgo6WSfg']",853701,33451651,3088627,37175787,15149042,Drama,2014,8
1478,2014-08-22 00:00:00+00:00,When the Game Stands Tall,Based on Factual Book/Article,15000000,8381509,30127963,33594337,10949,30138912,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",1 nomination.,PG,115,"Drama, Sport",41,6.7,14751,tt2247476,0,['qT0aE4iAnJo'],5111606,16725825,12208,33606545,9345843,Drama,2014,8
1479,2014-04-11 00:00:00+00:00,Draft Day,Original Screenplay,25000000,9783603,28842237,32160678,1005243,29847480,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",1 nomination.,PG-13,110,"Drama, Sport",54,6.8,50584,tt2223990,0,"['K3SlVsdUuBY', 'D26CV6PYsHA']",3893192,27876372,1120901,33281579,10909254,Drama,2014,4
1480,2014-10-17 00:00:00+00:00,The Best of Me,Based on Fiction Book/Short Story,26000000,10003827,26766213,29844888,14293205,41059418,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '10%'}, {'Source': 'Metacritic', 'Value': '29/100'}]",,PG-13,118,"Drama, Romance",29,6.7,62342,tt1972779,0,"['JMjZp2afJsg', 'IrzON-dCQ84']",1318497,28990544,15937222,45782110,11154476,Drama,2014,10
1481,2014-09-19 00:00:00+00:00,A Walk Among the Tombstones,Based on Fiction Book/Short Story,28000000,12758780,26017685,29011150,36090902,62108587,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",1 nomination.,R,114,"Action, Crime, Drama, Mystery, Thriller",57,6.5,107922,tt0365907,0,['0JjRoh13vzY'],3483996,31221540,40243341,69254491,14226741,Crime,2014,9
1482,2014-01-10 00:00:00+00:00,Her,Original Screenplay,23000000,260382,25568251,28510000,22595564,48163815,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '90/100'}]",Won 1 Oscar. Another 81 wins & 183 nominations.,R,126,"Drama, Romance, Sci-Fi",90,8,499169,tt1798709,183,"['XsQqMwacZQw', 'ne6p6MfLBxc']",2731795,25646259,25195291,53705291,290340,Romance,2014,1
1483,2014-08-27 00:00:00+00:00,The November Man,Based on Fiction Book/Short Story,15000000,7911597,25018119,27896578,9802216,34820335,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",,R,108,"Action, Crime, Thriller",38,6.3,60710,tt2402157,0,['-m8V7G7e7gw'],1018591,16725824,10930009,38826587,8821865,Crime,2014,8
1484,2014-02-14 00:00:00+00:00,Endless Love,Based on Fiction Book/Short Story,20000000,13307125,23438250,26134932,11279923,34718173,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",1 win.,PG-13,104,"Drama, Romance",30,6.3,38960,tt2318092,0,['TRXGch6675Q'],20351148,22301095,12577731,38712663,14838172,Romance,2014,2
1485,2014-02-21 00:00:00+00:00,Pompeii,Original Screenplay,80000000,10340823,23169033,25834739,85300000,108469033,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",9 wins & 4 nominations.,PG-13,105,"Action, Adventure, Drama, History, Romance",39,5.5,102819,tt1921064,4,"['t6TRwfxDICM', 'eWDVBQkBBoE']",9913471,89204375,95114165,120948904,11530583,Action,2014,2
1486,2014-04-18 00:00:00+00:00,Transcendence,Original Screenplay,100000000,10886386,23022309,25671142,80016949,103039258,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",3 wins & 5 nominations.,PG-13,119,"Action, Drama, Sci-Fi, Thriller",42,6.3,209367,tt2209764,5,"['280qnrHpuc8', 'QheoYw1BKJ4']",2609772,111505505,89223303,114894445,12138919,Thriller,2014,4
1487,2014-04-25 00:00:00+00:00,Brick Mansions,Original Screenplay,28000000,9516855,20396829,22743580,53024395,73421224,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",1 nomination.,PG-13,90,"Action, Crime",40,5.7,38461,tt1430612,0,[],,31221531,59125100,81868680,10611813,Action,2014,4
1488,2014-01-24 00:00:00+00:00,"I, Frankenstein",Based on Comic/Graphic Novel,65000000,8610441,19075290,21269992,55500000,74575290,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '5%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",1 nomination.,PG-13,92,"Action, Fantasy, Sci-Fi",30,5.1,76375,tt1418377,0,['NXc5epxOH_c'],2500860,72478556,61885536,83155528,9601112,Horror,2014,1
1489,2014-01-10 00:00:00+00:00,The Legend of Hercules,Based on Folk Tale/Legend/Fairytale,70000000,8868318,18848538,21017153,40104781,58953319,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '4%'}, {'Source': 'Metacritic', 'Value': '22/100'}]",1 win & 7 nominations.,PG-13,99,"Action, Adventure, Fantasy",22,4.2,51240,tt1043726,7,['g0GMzQwO2l0'],4217866,78053836,44719029,65736182,9888660,Action,2014,1
1490,2014-07-25 00:00:00+00:00,A Most Wanted Man,Based on Fiction Book/Short Story,15000000,2686526,17237855,19221153,18831035,36068890,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",2 wins & 6 nominations.,R,122,"Crime, Drama, Thriller",73,6.8,69584,tt1972571,6,"['OUyYBrlF_W8', 'eVd_weS5xnk']",2510414,16725822,20997636,40218789,2995623,Thriller,2014,7
1491,2014-07-25 00:00:00+00:00,And So It Goes,Original Screenplay,18000000,4642329,15160801,16905126,2759212,17920013,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",1 nomination.,PG-13,94,"Comedy, Drama, Romance",38,5.8,12003,tt2465146,0,['hX5pXdUw8Is'],149431,20070988,3076672,19981798,5176451,Comedy,2014,7
1492,2014-10-03 00:00:00+00:00,Left Behind,Based on Fiction Book/Short Story,16000000,6300146,14019924,15632979,6749285,20769209,"[{'Source': 'Internet Movie Database', 'Value': '3.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '1%'}, {'Source': 'Metacritic', 'Value': '12/100'}]",5 nominations.,PG-13,110,"Action, Drama, Fantasy, Mystery, Thriller",12,3.1,34915,tt2467046,5,['GrXe8YDbzYs'],7828741,17840871,7525820,23158799,7025005,Drama,2014,10
1493,2014-08-22 00:00:00+00:00,Sin City: A Dame to Kill For,Based on Comic/Graphic Novel,65000000,6317683,13757804,15340703,26893038,40650842,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",4 wins & 6 nominations.,R,102,"Action, Crime, Thriller",46,6.5,145953,tt0458481,6,"['sqK_P0yU9jk', 'WvAvEcxwglI', 'XVjDcUCui0w']",961693,72478550,29987206,45327909,7044561,Crime,2014,8
1494,2014-01-31 00:00:00+00:00,Labor Day,Based on Fiction Book/Short Story,18000000,5175282,13371528,14909982,818282,14189810,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",Nominated for 1 Golden Globe. Another 5 nominations.,PG-13,111,"Drama, Romance",52,6.9,40371,tt1967545,5,"['pn9UQw07hbo', 'QOQL3Xi8dPE']",1276261,20070980,912428,15822410,5770721,Drama,2014,1
1495,2014-02-14 00:00:00+00:00,Winter’s Tale,Based on Fiction Book/Short Story,60000000,7297694,12600231,14049943,16974802,29575033,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",2 nominations.,PG-13,118,"Drama, Fantasy, Mystery, Romance",31,6.2,50160,tt1837709,2,['DBSj1MKwx6A'],4765335,66903263,18927827,32977770,8137325,,2014,2
1496,2014-11-14 00:00:00+00:00,Foxcatcher,Based on Real Life Events,24000000,270877,12096300,13345184,7206758,19303058,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",Nominated for 5 Oscars. Another 12 wins & 75 nominations.,R,134,"Biography, Drama, Sport",81,7,128766,tt1100089,75,"['Jhkj1TVITf8', 'p294aQbxkQE']",157233,26477882,7950820,21296004,298843,Drama,2014,11
1497,2014-03-28 00:00:00+00:00,Sabotage,Original Screenplay,35000000,5272444,10508518,11717574,7867925,18376443,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",2 wins & 5 nominations.,R,109,"Action, Drama, Thriller",41,5.7,56975,tt1742334,5,['ZlC7iz_OAlc'],276921,39026919,8773167,20490741,5879064,Thriller,2014,3
1498,2014-05-09 00:00:00+00:00,Legends of Oz: Dorothy’s Return,Based on Fiction Book/Short Story,70000000,3747780,8462347,9435974,11645586,20107933,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",1 win & 5 nominations.,PG,88,"Animation, Adventure, Family, Fantasy, Musical",25,5.1,5408,tt0884726,5,['HN7xNSNsWGA'],1043784,78053781,12985457,22421431,4178977,,2014,5
1499,2014-12-12 00:00:00+00:00,Inherent Vice,Based on Fiction Book/Short Story,20000000,328184,8110975,8815547,6661371,14772346,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",Nominated for 2 Oscars. Another 16 wins & 94 nominations.,R,148,"Comedy, Crime, Drama, Mystery, Romance",81,6.7,88513,tt1791528,94,['wZfs22E7JmI'],6248673,21737329,7240020,16055567,356692,Comedy,2014,12
1500,2015-12-18 00:00:00+00:00,Star Wars Episode VII: The Force Awakens,Original Screenplay,306000000,247966675,936662225,1006872847,1131561399,2068223624,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",Nominated for 5 Oscars. Another 63 wins & 125 nominations.,PG-13,138,"Action, Adventure, Sci-Fi",81,7.9,826625,tt2488496,125,['sGbxmsDFVnE'],105371718,328937244,1216381334,2223254181,266553839,,2015,12
1501,2015-06-12 00:00:00+00:00,Jurassic World,Based on Fiction Book/Short Story,215000000,208806270,652270625,704885576,996584239,1648854864,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",15 wins & 57 nominations.,PG-13,124,"Action, Adventure, Sci-Fi",59,7,556312,tt0369610,57,"['RFinNxS5KN4', 'aJJrkyHas78']",88929389,232342823,1076973005,1781858581,225649480,Action,2015,6
1502,2015-05-01 00:00:00+00:00,Avengers: Age of Ultron,Based on Comic/Graphic Novel,365000000,191271109,459005868,496031246,944008095,1403013963,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",8 wins & 47 nominations.,PG-13,141,"Action, Adventure, Sci-Fi",66,7.3,697604,tt2395427,47,"['MZoO8QVMxkk', 'JAUoeqvedMo', 'tmeOjFno6Do']",88044173,394442462,1020155828,1516187074,206699855,Action,2015,5
1503,2015-06-19 00:00:00+00:00,Inside Out,Original Screenplay,175000000,90440272,356461711,385215439,501100000,857561711,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '94/100'}]",Won 1 Oscar. Another 97 wins & 113 nominations.,PG,95,"Animation, Adventure, Comedy, Drama, Family, Fantasy",94,8.2,567084,tt2096673,113,"['yRUAzGQ3nSY', '1HFv47QHWJU', '_MC3XuMvsDI', 'Yr3tv1hW1gg']",31688335,189116249,541520871,926736310,97735571,Drama,2015,6
1504,2015-04-03 00:00:00+00:00,Furious 7,Original Screenplay,190000000,147163560,353007020,381482079,1165715774,1518722794,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",Nominated for 1 Golden Globe. Another 33 wins & 34 nominations.,PG-13,137,"Action, Adventure, Thriller",67,7.2,344990,tt2820852,34,"['Skpu5HaVkOc', '4vYQby_hDDU', 'yISKeT6sDOg']",71601179,205326214,1259747403,1641229482,159034403,Action,2015,4
1505,2015-07-10 00:00:00+00:00,Minions,Spin-Off,74000000,115718405,336045770,363152668,824290403,1160336173,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",Nominated for 1 BAFTA Film Award. Another 4 wins & 25 nominations.,PG,91,"Animation, Adventure, Comedy, Family, Sci-Fi",56,6.4,201804,tt2293640,25,"['jc86EFjLFV4', 'P9-FCC6I7u0', 'Wfql_DoHRKc']",38547194,79969158,890781214,1253933882,125052749,Family,2015,7
1506,2015-11-20 00:00:00+00:00,The Hunger Games: Mockingjay - Part 2,Based on Fiction Book/Short Story,160000000,102665981,281723902,304241751,367262885,648986787,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",16 wins & 34 nominations.,PG-13,137,"Action, Adventure, Sci-Fi, Thriller",65,6.5,265897,tt1951266,34,"['YddkQoxkZMQ', 'n-7K_OjsDCQ', 'SoKIqLEGhI0']",22521628,172788605,396617760,700859511,110871948,Action,2015,11
1507,2015-10-02 00:00:00+00:00,The Martian,Based on Fiction Book/Short Story,108000000,54308575,228433663,246775224,426837780,655271443,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",Nominated for 7 Oscars. Another 40 wins & 188 nominations.,PG-13,144,"Adventure, Drama, Sci-Fi",80,8,714155,tt3659388,188,['ej3ioOneTy8'],17117711,116671614,461109747,707884971,58669158,Drama,2015,10
1508,2015-03-13 00:00:00+00:00,Cinderella,Based on Folk Tale/Legend/Fairytale,95000000,67877361,201151353,217377081,333400000,534551353,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",Nominated for 1 Oscar. Another 8 wins & 36 nominations.,PG,105,"Drama, Family, Fantasy, Romance",67,6.9,149757,tt1661199,36,"['20DF6U1HcGQ', 'erecP_j6aKE', 'sYPXeNzpDJE', 'cVwCxYiKCO0', 'n44EWI92Tc8']",36713130,102663106,360293469,577670550,73352639,Family,2015,3
1509,2015-11-06 00:00:00+00:00,Spectre,Based on Fiction Book/Short Story,300000000,70403148,200074175,216131343,679546748,879620923,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",Won 1 Oscar. Another 7 wins & 34 nominations.,PG-13,148,"Action, Adventure, Thriller",60,6.8,365008,tt2379713,34,"['ujmoYyEyDP8', 'z4UDNzXD3qA']",8384776,324076822,734084502,950215845,76053428,Action,2015,11
1510,2015-07-31 00:00:00+00:00,Mission: Impossible—Rogue Nation,Based on TV,150000000,55520089,195042377,210775328,493816615,688858992,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",6 wins & 24 nominations.,PG-13,131,"Action, Adventure, Thriller",75,7.4,324487,tt2381249,24,"['F-qBD17wwrQ', 'gOW_azQbOjw']",13841464,162099640,533649971,744425299,59998576,,2015,7
1511,2015-05-15 00:00:00+00:00,Pitch Perfect 2,Based on Factual Book/Article,29000000,69216890,184296230,199162355,103329238,287625468,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",9 wins & 16 nominations.,PG-13,115,"Comedy, Music",63,6.4,134890,tt2848292,16,"['1RgKlnG5aQY', 'OgPm-yaLoyo']",3272376,31339264,111664217,310826572,74800221,Comedy,2015,5
1512,2015-12-25 00:00:00+00:00,The Revenant,Based on Fiction Book/Short Story,135000000,474560,183637894,193427592,349300408,532938302,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",Won 3 Oscars. Another 88 wins & 185 nominations.,R,156,"Action, Adventure, Biography, Drama, History, Western",76,8,657975,tt1663202,185,['LoebZZ8K5N0'],23721180,142196821,367921540,561349132,499858,Comedy,2015,12
1513,2015-07-17 00:00:00+00:00,Ant-Man,Based on Comic/Graphic Novel,130000000,57225526,180202163,194738038,338656286,518858449,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",Nominated for 1 BAFTA Film Award. Another 3 wins & 33 nominations.,PG-13,117,"Action, Adventure, Comedy, Sci-Fi",64,7.3,533219,tt0478970,33,"['pWdKf3MneyI', 'cx3joJnXydc']",25219579,140486354,365973746,560711784,61841580,Science Fiction,2015,7
1514,2015-03-27 00:00:00+00:00,Home,Based on Fiction Book/Short Story,130000000,52107731,177397510,191707150,208600386,385997896,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",3 wins & 9 nominations.,PG,94,"Animation, Adventure, Comedy, Family, Fantasy, Sci-Fi",55,6.6,88185,tt2224026,9,"['G9F6VhFY4wY', 'Du4jTG7-93k']",4575934,140486354,225426983,417134133,56310962,Documentary,2015,3
1515,2015-09-25 00:00:00+00:00,Hotel Transylvania 2,Original Screenplay,80000000,48464322,169700110,183355066,299800188,469500298,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",1 win & 10 nominations.,PG,89,"Animation, Comedy, Family, Fantasy, Horror",44,6.7,98141,tt2510894,10,"['T3nqmGgnJe8', 'I7NR9MLK5W4', 'OIx8OGeEh9c', 'IUUMODHe7r8']",40003593,86437217,323923674,507278740,52364014,Animation,2015,9
1516,2015-02-13 00:00:00+00:00,Fifty Shades of Grey,Based on Fiction Book/Short Story,40000000,85171450,166167230,179570991,404830871,570998101,"[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",Nominated for 1 Oscar. Another 9 wins & 26 nominations.,R,125,"Drama, Romance, Thriller",46,4.1,286711,tt2322441,26,"['z4nJX8snP4s', '6FDTMRK7-24']",20448332,43226571,437486264,617057255,92041744,Drama,2015,2
1517,2015-02-06 00:00:00+00:00,The SpongeBob Movie: Sponge Out of Water,Based on TV,74000000,55365012,162994032,176141823,148019149,311013181,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",1 win & 9 nominations.,PG,92,"Animation, Adventure, Comedy, Family, Fantasy",62,6,45586,tt2279373,9,['TGjbpO1toTc'],7470186,79969154,159959002,336100825,59830989,Animation,2015,2
